ID,Nickname,School Name,Active,Payment Through Us,Location Type,Location Phone,Address,City,State,Zip Code,Geographic Area,Point of Contact,POC Title,POC Phone,POC Email,Contractor,Location Enrollment,Demo Allowed,Demo Start Time,Demo Type,Base Professor Pay,Retained Client,Class Pricing Type,School Cut Type,School Cut,Virtus Required,TB Required,Livescan Required,Livescan Info,Contract/Permit Required,Contract/Permit Notes,Special Info Required,Flyer Required,Registration Link for Flyer,Custom Flyer Required,Custom Flyer Items Required,Flyer Quantity,Parking Information,Attendance Required,Demo Length,Unknown,School Procedure Info,Internal Notes,Observes Allowed,Jewish,Set Dates Ourselves,Number of Weeks,School Calendar Link,Client Manager,Invoicing Notes,Class 1 Type,Class 1 Grades,Class 1 Day,Class 1 Start Time,Class 1 Length (Minutes),Class 1 Cost,Class 1 Lab Fee per Week,Class 1 Minimum Students,Class 1 Maximum Students,Class 2 Type,Class 2 Grades,Class 2 Day,Class 2 Start Time,Class 2 Length (Minutes),Class 2 Cost,Class 2 Lab Fee per Week,Class 2 Minimum Students,Class 2 Maximum Students,Class 3 Type,Class 3 Grades,Class 3 Day,Class 3 Start Time,Class 3 Length (Minutes),Class 3 Cost,Class 3 Lab Fee per Week,Class 3 Minimum Students,Class 3 Maximum Students,Class 4 Type,Class 4 Grades,Class 4 Day,Class 4 Start Time,Class 4 Length (Minutes),Class 4 Cost,Class 4 Lab Fee per Week,Class 4 Minimum Students,Class 4 Maximum Students,Class 5 Type,Class 5 Grades,Class 5 Day,Class 5 Start Time,Class 5 Length (Minutes),Class 5 Cost,Class 5 Lab Fee per Week,Class 5 Minimum Students,Class 5 Maximum Students,Class 6 Type,Class 6 Grades,Class 6 Day,Class 6 Start Time,Class 6 Length (Minutes),Class 6 Cost,Class 6 Lab Fee per Week,Class 6 Minimum Students,Class 6 Maximum Students
5304,WNS,Westside Neighborhood School,Yes,No,School,(310) 574-8650,5401 Beethoven St,Los Angeles,CA,90066,West LA,Brooke / Melina/ Zack,Cooridnators,,"blyon@wnsk8.com
melina.sarian@wnsk8.com
zguerra@wnsk8.com",,,,,,,No,Per Student,,,No,No,Yes,"Please follow the directions listed here: WNS LiveScan instructions

Take the attached form to :

The UPS Store
10736 Jefferson Blvd, Culver City, CA 90230

WNS covers the cost of ONE new Livescan per school year.",,,7,No,Register through Westside Neighborhood School,,,50 (Demo Only),"Lot - if visitor spots are available, otherwise street",Yes,,,https://docs.google.com/document/d/1nqUjxA0xqXcpEEHSYdJ-mvfE9tHeZ3zdjv10fS0SoIM/edit?usp=drive_link,,,,No,,,Catie,"Please send all invoices directly to Tanya Paxton at tpaxton@wns-la.org and cc brooke. Will pay livescan cost of one Professor per session (not reimbursable, as they pay for it at the time of the livescan)",Science,K-3,Friday,3:20 PM,2/28/1900,$23.00,,9,14,Engineering,K-3,Friday,4:20 PM,2/28/1900,$23.00,,9,14,Science,K-3,M-F,1:00 PM,4/29/1900,169,,9,15,Engineering,K-3,M-F,1:00 PM,4/29/1900,199,,9,15,,,,,,,,,,,,,,,,,,
1215,WOODLAND,Woodland Hills Elementary,No,No,School,(818) 347-9220,22201 San Miguel St,Woodland Hills,CA,91364,Valley,Nitsana,,,nitsanashowroom@yahoo.com,,,,,,,No,Per Student,,,No,No,No,,,,,Yes,Register through Woodland Hills,Yes,,,Street,Yes,,,General School Procedures: We need to arrive by 2:30 when everyone is dismissed and collect the kids from the tables. Sign in - Instructor must sign in at office on arrival.  Student Pick Up - Pick up all students from the lunch tables by the main yard. Students should not be oing into and out of the school building or classrooms.  Student Dismissal - All students should be walked back to the lunch tables and Parents will pick them up there.  If any students remain after 10 minutes they should be walked to aftercare.  Please be sure to turn off lights and AC after class and never lock the doors while class is in session.  The student pickup area in the parking lot gets very busy around 3PM so please leave extra time to find parking.,,,,No,,,Sam,,Science,K-3,Friday,2:40 PM,2/28/1900,$16.00,,8,14,Engineering,K-3,Monday,2:40 PM,2/28/1900,$16.00,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,YAVNEH,Yavneh,No,No,School,(323) 931-5808,5353 W 3rd St,Los Angeles,CA,90020,Central LA,Tanya,,323-931-5808 x 107,tnesta@yha.org,,,,,,,No,Per Student,,,No,No,No,,,,,Yes,Register through Yavneh,"Don't put the price - just write ""See Yavneh for pricing""",,40 (Demo Only),medium,Yes,,,https://docs.google.com/document/d/1upEJRnQipiP_R4G90iTiWkrc2LfLDGiwsL-6P_pGd1c/edit?usp=drive_link,,,Yes,No,,https://yha.org/wp-content/uploads/2019/08/2019-2020-yavneh-calendar.pdf,Catie,Invoice after 2 weeks but they only pay after session completed.,Engineering,K-3,Thursday,3:25 PM,2/28/1900,$20.00,,8,14,Engineering,2-3,Tuesday,3:25 PM,2/28/1900,$20.00,,8,14,Science,K-3,Wednesday,3:25 PM,2/28/1900,20,.,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,YESHIVA,Yeshiva Ketana,No,Yes,School,(818) 766-7610,12131 Burbank Blvd,Valley Village,CA,91607,Valley,Rabbi,,,rabbiarubenstein@ykla.org,,,,,,,No,,,,No,No,No,,,,,Yes,ProfessorEgghead.com/register,,,,,Yes,,,,,,Yes,No,,,Sam,,,K-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,STUDYSMART HVMS,Hidden Valley Middle School,No,No,School,(818) 457-1728,2700 Reed Rd,Escondido,CA,92027,Online,Jack,,,jackf@studysmarttutors.com,Studysmart,,,,,,Yes,Flat Fee,,,No,No,No,,,,,No,,,,,,No,,,,,Yes,,No,,,Sam,,Robotics,5-8,,3:30 PM,120,,,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,STUDYSMART MISSION,Mission Middle School,No,No,School,(818) 457-1728,939 E Mission Ave,Escondido,CA,92026,Online,Jack,,,jackf@studysmarttutors.com,Studysmart,,,,,,Yes,Flat Fee,,,No,No,No,,,,,No,,,,,,No,,,,,Yes,,No,,,Sam,,Robotics,5-8,,3:30 PM,120,,,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,CWC HOLLYWOOD,Citizens of the World Charter School - Hollywood,Yes,No,School,3234644292,1316 N Bronson Ave,Los Angeles,CA,90028,Central LA,,,, studentprograms@cwchollywood.org ,CWC,,No,,,,No,Flat Fee,,,No,No,No,,,,7,No,Register through CWC Hollywood,,,,Plan to arrive early to find street parking,Yes,,,https://docs.google.com/document/d/1KewGzAggl2AVfVL3rnE1koMUCdPpRShR6XyC6GxdIaA/edit?usp=drive_link,TK-K classes are always at 2:45pm,Yes,,No,,,Catie,"Instead of emailing invoices via Quickbooks, download them and re-upload to the Google Submission Form that CWC has set up. A seperate invoice needs to be submitted for each school per session at the link below: 
https://docs.google.com/forms/d/e/1FAIpQLSfM7BU8f6MuNZiAb4Yyc2aOwYWyOzlZOjWgIgbjM7jCYbqvMg/viewform",Science,TK-K,Monday,2:50 PM,2/28/1900,220,,0,15,Science,1-2,Monday,3:00 PM,2/28/1900,220,,0,15,Engineering,TK/K,Friday,2:45 PM,2/28/1900,210,,0,15,Engineering,1-2,Tuesday,2:55 PM,2/28/1900,210,,0,15,,,,,,,,,,,,,,,,,,
1221,OLD,Old Schools No Longer Used,No,,School,,,,,,Online,,,,,,,,,,,No,,,,,No,,,,,,,,,,,,Yes,,,,,,,No,,,Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,ALHAMBRA REC,Alhambra Park and Rec - Bandshell,No,No,Rec,6265703242,500 N Palm Avenue,Alhambra,CA,91801,East LA,Amanda,Program Coordinator,6265703205,aleonard@cityofalhambra.org,,,,,0.35,,No,Per Student,Percentage,0.35,No,No,Yes,https://drive.google.com/open?id=14ifTedf4400L6lr5BaG6wMNsbYDkCGp4,,Contract with City,No,Yes,www. Cityofalhambra.org,Yes,"Logo, Phone Number - (626) 570-3242. https://drive.google.com/open?id=16Szd5-JApXR4fKvce6TCR8RCsxOVVMZ_",198,,Yes,,,https://docs.google.com/document/d/e/2PACX-1vRSx_ymqNGN3vUktywIzvnI-ynSGllptdwIPvM6EhBdI6lgqvvXXm4p-fg0uwZ3-ddppZRlsdhczV3b/pub,,,No,No,,,Sam,,Science,K-3,Wednesday,3:00 PM,60,19,,6,14,Engineering,K-3,Thursday,3:00 PM,60,19,,6,14,Science,K-3,M-F,9:00 AM,360,249,16,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,E3 LASHON,Lashon Academy,No,No,School,8185144566,7477 Kester Ave,Van Nuys,CA,91405,Valley,Brenda,Coordinator,818-989-7509,brenda@enrichmentkids.com,E3,,,,,,No,Flat Fee,,,No,No,No,,,,,Yes,Register through E3,,,200,,Yes,,,https://docs.google.com/document/d/e/2PACX-1vSulCtuV0zn-248ED7eeNilO8B1-dMEyrHNkZLRuxuHA-cmqfZjBVD0FiSamTBPligWdKV1uHRkScTX/pub,,,,No,,https://achieve.lausd.net/domain/36,Sam,,Engineering,K-3,Thursday,2:45 PM,60,180,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,MONARCH,Monarch Christian School,No,Yes,School,(818) 882-3621,22280 Devonshire St,Chatsworth,CA,91311,Valley,Heather,Office Assistant,,hschuler@monarchchristianschool.org,,,Yes,,,,No,Per Student,,,,No,,,,,,Yes,,,,120,,Yes,,,,,,,No,,,Sam,,Robotics,1-5,Thursday,3:00 PM,60,18,,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,ILAN RAMON,Ilan Ramon Day School,Yes,No,School,(818) 707-2365,27400 Canwood St,Agoura Hills,CA,91301,Deep Valley,Joanna,Coordinator,,jcooper@ilanramon.org,,160,,,,,No,Per Student,Percentage,0.2,No,No,No,,,,,Yes,ProfessorEgghead.com/register,No,,175,,Yes,,,https://docs.google.com/document/d/18C3W5SvpEsMHKquzG3AYzruuDrENZPD6-u9_IRK1kDw/edit?usp=drive_link,,,Yes,Yes,,http://www.ilanramondayschool.com/calendar/,Sam,Invoice Twice - midway point of session and end,Science,K-3,Tuesday,3:35 PM,2/28/1900,26,,7,15,Engineering,1-5,Thursday,3:35 PM,2/28/1900,26,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,DISCOVERY,Discovery School,Yes,No,School,8188819707,18719 Topham St,Tarzana,CA,91335,Valley,Cindy,,8188819707,cindy@discoveryschooltarzana.com,,,Yes,,,,No,Per Student,,,No,No,No,,,,,Yes,Register through Discovery School,,,,Easy,Yes,,,https://docs.google.com/document/d/107FmDwhrsMPdGUhNhd9fRM3PKCas_CISVrEZlVsvXPo/edit?usp=drive_link,,Yes - Virtual and in person,,,,,Sam,,Science,PK-TK,Tuesday,3:00 PM,2/13/1900,21,,8,15,Engineering,PK-TK,Thursday,3:00 PM,2/13/1900,21,,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,AMBLER,Ambler Avenue Elementary School,No,Yes,School,(310) 532-4090,319 E Sherman Dr,Carson,CA,90746,South La,Brittany,Coordinator,,bbracy@gmail.com,,325,Yes,,,,No,Per Student,,,No,No,No,,,,,Yes,professoregghead.com/register,No,,300,,Yes,,,https://docs.google.com/document/d/1cxDEsibhqi6h4mo4PIM96fPN5Lb54tXhdmAgcWypI4U/edit?usp=sharing,,,,Yes,,,Sam,,Science,K-5,Monday,2:45 PM,60,17,,8,14,Engineering,K-5,Tuesday,1:45 PM,60,17,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6799,JUBILEE,Jubilee Christian School,No,Yes,School,626-732-1500,763 N Sunset Ave,West Covina,CA,91790,West Inland Empire,Sonya,Administrative Coord,,sgrijalva@jubileechristianschools.org,,,No,,,,No,Per Student,,,No,No,No,,,,,Yes,ProfessorEgghead.com/register,,,,,Yes,,,https://docs.google.com/document/d/1lZqV-oSKoekkETwnu_mA7KrYOFn7E4XqWX9lhqhe0GQ/edit?usp=drive_link,,,No,Yes,8,https://drive.google.com/open?id=1HwVYPm1rxuOqDhpSaZp9LILkfgUdNN7q,Sam,,Science,K-3,Wednesday,3:15 PM,60,19,,9,14,Engineering,1-5,Tuesday,3:15 PM,60,20,,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,CHEREMOYA OLD,Cheremoya Avenue Elementary School,No,Yes,School,3234641722,6017 Franklin Ave,Los Angeles,CA,90028,Central LA,Laura,PTO Member,,lrocchio@gmail.com,,200,Yes,,,,No,Per Student,,,No,No,No,,Yes,LAUSD Facitilies Permit,,Yes,,,,200,,Yes,,,,,,,Yes,10,,Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6798,PAL,Police Activities League,Yes,No,School,3104588988,1401 Olympic Blvd,Santa Monica,CA,90404,West LA,Trenton,,(310) 458-8988,trenton.graham@santamonica.gov,,,No,,,,No,Flat Fee,,,No,No,Yes,"Must fill out form at https://bit.ly/3RhWX4b for livescan and form at https://bit.ly/3pV5AGe for program. Shared livescan with Crest and Santa Monica Community Classes, so livescans for one of those programs will be OKAY for this program.",,,,No,Register through PAL,,,99,,Yes,,,https://docs.google.com/document/d/1FE6baBRWiai4Sk8G5BX99cBRTi5_aWmO6BmHYLggHgY/edit?usp=drive_link,,,,,,,Catie,,Engineering,K-5,Monday,4:00 PM,2/28/1900,210,,0,14,Science,K-5,Tuesday,4:00 PM,2/28/1900,220,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,WALDEN,Walden School,No,No,School,(626) 792-6166,74 S San Gabriel Blvd,Pasadena,CA,91107,East LA,Whitney,Coordinator,,wmatsuno@waldenschool.net,,190,Yes,,4,,No,Per Student,Student Per Week,4,No,Yes,No,,,,3,Yes,Register through Walden,,,200,,Yes,,,https://docs.google.com/document/d/e/2PACX-1vR6spCSeiNL0JGACtDF2f7eS6kVi_njf1vsOP2lRHcTfPN_JLT5ui_3gfJoK5t9Taihlod62upzzTFg/pub,,,No,No,10,https://www.waldenschool.net/life-at-walden/calendar,Sam,Agreed cut is 20% but they expect $22 for them and $18 for us.,Engineering,1-5,Wednesday,3:30 PM,60,23,,9,15,Science,K-5,Thursday,3:30 PM,60,23,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,MARIPOSA,Mariposa Elementary,No,No,School,818-707-7144,6050 N Calmfield Ave,Agoura Hills,CA,91301,Deep Valley,Holly,Coordinator / PTO,,mariposaenrichment@gmail.com,,,Yes,,We Get [(Parent Cost*.97-10)*Kids-185]*.75,,No,Per Student,Percentage,We Get [(Parent Cost*.97-10)*Kids-185]*.75,No,No,Yes,"You have to email fesqueda@lvusd.org to set up a livescan appointment. The good news it's every day from 7am - 4PM, so fairly flexible. They'll tell you where to go to meet them for it - it's up by the school.",,,,Yes,mariposacommunityhub.org/enrichment,No,,99,,Yes,,,https://docs.google.com/document/d/e/2PACX-1vQxVELUnC6ZfTGqOzMK36oWwElKAGFv0c6SrWZtYiHrk3AX9v4LwwKrjjcfYxg5MnAChWN4zmiBngUa/pub,Must email all parents with welcome email confirming location/dates/times of class. Pickup is right outside front office by the garden.,,,,,,Sam,Email to mariposaenrichment@gmail.com before end of session.  Payment will be 14 days after end.,Science,K,Monday,1:30 PM,70,19,,9,14,Science,1-3,Monday,2:50 PM,60,19,,9,14,Science,K-3,Tuesday,3:15 PM,45,10,,10,20,Science,K-3,Monday,4:30 PM,45,10,4,10,,Engineering,K-3,Tuesday,4:30 PM,45,10,4,10,,,,,,,,,,
5005,ARCADIA MEC,Arcadia Museum Education Center,Yes,No,Rec,(626) 821-4368,382 W Huntington Dr,Arcadia,CA,91007,East LA,Denisse,Rec Coordinator,626-574-5138,dbringas@arcadiaca.gov,City of Arcadia,,NO,,0.3,,No,Per Student,Percentage,0.3,No,No,Yes,"Read the Attached form for instructions. Must complete Pre-employment addendum to be sent to Arcadia park and rec, sign child abuse acknowledgement, and receive live scan at the Arcadia PD. Livescan is walk in only - please bring form and call before walk in @ 626-574-5150. Hours are Wednesday 8AM - 3:30 PM, Thursday 12:00 - 6:00 PM, and Friday-Monday 9 AM - 6PM. Closed other days.  https://drive.google.com/file/d/1jxEjJot2kTOD--y7VDmDm_nE_n1vjRK4/view?usp=sharing",,,,Yes,"www.arcadiaca.gov/recreation OR sign up at the Recreation Office at 375 Campus Dr, Arcadia, CA 91007",Yes,Logo,50,Lot Parking,Yes,,,https://docs.google.com/document/d/19G_wJCr8gDWUtCeJXFZdq3-wVxwYv-OO8Pl1d1AyhRo/edit?usp=drive_link,"""https://secure.rec1.com/CA/city-of-arcadia/dashboard

username: nick@professoregghead.com
pw: usual coordinator

click account --> instructor portal on right. """,,,Yes,5,,Sam,,Science,K-3,Tuesday,4:00 PM,2/28/1900,20,4,9,14,Engineering,K-3,Thursday,4:00 PM,2/28/1900,20,3,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,STUDYSMART AMERICAN,American River College,No,No,School,9162786011,4700 College Oak Drive,Sacramento,CA,95841,Online,Jack,Owner,8184571728,jackf@studysmarttutors.com,Studysmart,,No,,,,Yes,Flat Fee,,,No,No,No,,,,,No,,,,,,Yes,,,,,Yes,,,,,Sam,,Engineering,6-8,M-F,10:15 AM,60,220,,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,LAUREL HALL PK,Laurel Hall Early Childhood Center,No,Yes,School,(818) 762-1370,6074 Radford Ave,North Hollywood,CA,91606,Valley,Lesley,Coordinator, 818-720-3485,LDiaz@laurelhall.com,,,,,,,No,Per Student,,,No,No,No,,,,,Yes,ProfessorEgghead.com/register,,,99,Street or Lot Parking,Yes,,,https://docs.google.com/document/d/1L6iLm8JQveeyFQk5m_7GIyetCeQYZjYTWmAec1oCclw/edit?usp=drive_link,,,,Yes,10,https://www.laurelhallecc.org/events,Sam,,Science,PK,Monday,3:00 PM,45,18,,9,15,Science,PK,Tuesday,3:00 PM,45,17,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,MARGUERITA,Marguerita Elementary,No,Yes,School,6269433620,1603 Marguerita Ave,Alhambra,CA,91803,East LA,Thomas,Coordinator,6269433626,kohout_h_thomas@ausd.us,,500,Yes,,,,No,Per Student,,,No,No,No,,Yes,https://drive.google.com/open?id=1wTm2SZY2W1hzyIIUBUPaMhTm01Y-HNvP,,Yes,ProfessorEgghead.com/register,No,,300,,Yes,,,"Start of Class: Walk students who get picked up by parents to the main entrance at dismissal at 3:10
End of Class: Sign into office when you arrive, then head to Library. Kids will come to you.No food or drinks in the Library. Make sure to put furnutire back, clean tables, and LOCK the library after class.",Need to put teacher name on registration form.,,No,Yes,10,https://www.margueritaelementary.org/apps/events/2021/9/?id=0&id=1,Sam,,Science,1-2,Friday,2:10 PM,60,18,,6,14,Engineering,1-3,Thursday,12:45 PM,60,18,,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6816,MAYFIELD CAMP,Mayfield Junior School,Yes,No,School,(626) 796-2774,405 S Euclid Ave,Pasadena,CA,91101,East LA,Poala,Auxiliary Programs Coordinator,(626) 229-2119,dryan@mayfieldjs.org,,,,,,,No,Flat Fee,,,No,No,No,,,,,No,Register through Mayfield,,,Digital Only,Street,Yes,,,https://docs.google.com/document/d/18czPBWKmNN2i-nkF_fLl2014EQhLm9QYK2DQYfb5jUc/edit,,,,No,,https://www.mayfieldjs.org/page/Calendar,Sam,,Science,K-3,M-F,8:40 AM,2/23/1900,225,,0,15,Science,K-3,M-F,9:35 AM,55,225,,0,15,Engineering,1-3,M-F,10:45 AM,55,225,,0,15,Robotics,3-5,M-F,11:40 AM,55,250,,0,20,,,,,,,,,,,,,,,,,,
3353,FOUNTAIN VALLEY SENIOR CENTER,Fountain Valley Parks and Rec,No,No,Rec,7145934400,17967 Bushard St,Fountain Valley,CA,92708,North OC,Jake,Rec Coordinator,,Jake.Hopkins@fountainvalley.org,,,,,0.35,,No,Per Student,Percentage,0.35,No,No,No,,No,,,Yes,fountainvalley.org,,,,,Yes,,,"Egghead Camp is in HALL C. Start of Class: Drop filled out attendance sheet back off at office.
End of Class: Gather roster from office with attendance sheet. This attendance sheet must be filled out each day in addition to your egghead attendance sheet and returned back at the end of class to the office. We must have rosters on hand at all times.",CC school on all communication to parents/cancels. Cancels are our responsbility.,,,Yes,,,Catie,,Engineering,K-3,Monday,3:30 PM,60,20,5,8,14,Science,K-3,Wednesday,3:30 PM,60,20,5,9,14,Science,K-3,M-F,9:00 AM,360,259,80,8,30,Science,K-3,M-F,1:00 PM,180,30,8,8,30,,,,,,,,,,,,,,,,,,
1239,CHEREMOYA GATE,Cheremoya Elementary School Gate Program,No,No,School,(323) 464-1722,6017 Franklin Ave,Los Angeles,CA,90028,Central LA,Amanda,Foundation Coordinator,,amandanwalker@gmail.com,,,No,,,,No,Flat Fee,,,No,No,No,,,,,No,,No,,,"Easiest is street parking on Beachwood Ave, then walk to entrance. 
If there is space in the lot off Beachwood, you may park there as well, 
however it is usually full and quite small. ",Yes,,,General School Procedures: This is a luncthime class for gifted students.,,,No,Yes,10,https://cheremoya-lausd-ca.schoolloop.com/file/1500178973971/1540280129032/100967204529814847.pdf,Sam,,Science,3-6,Thursday,12:15 PM,60,160,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108063,Webster old PTA,Pasadena Webster Elementary School,No,Yes,School,626-396-5740,2101 E Washington Blvd,Pasadena,CA,91104,East LA,Kristin,9058,,forrest.kristin@pusd.us,,345,Yes,,58,,No,Per Student,Weekly,58,No,No,No,No,Yes,https://drive.google.com/drive/folders/1Od1fkp5g_l3gAfeDWzlFVobNtupHyUA3?usp=sharing,,Yes,,,,250,,Yes,,,,,,No,Yes,10,,Sam,,Science,K-3,Wednesday,2:25 PM,60,18,,8,14,Science,K-3,Thursday,3:15 PM,45,10,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,CLAIRBOURN,Clairbourn School,No,No,School,(626) 286-3108,8400 Huntington Dr,San Gabriel,CA,91775,East LA,Michelle,After School Coordinator,6262863108 ext 110,mcogswell@clairbourn.org,,230,Yes,,,,No,Per Student,,,No,No,No,No,No,No,No,Yes,,,,,,Yes,,,,,,No,No,,,Sam,,Science,K-3,Wednesday,3:15 PM,60,19,,8,15,Engineering,3-5,Thursday,3:15 PM,60,19,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,WNS PK,Westside Neighbor School Prek,Yes,No,School,(310) 574-8650,5401 Beethoven St,Los Angeles,CA,90066,West LA,Annie,,,aambach@wns-la.org,,,,,,,No,Per Student,,,No,No,Yes,"Please follow the directions listed here: WNS LiveScan instructions

Take the attached form to :

The UPS Store
10736 Jefferson Blvd, Culver City, CA 90230

WNS covers the cost of ONE new Livescan per school year.",,,7,No,Register through Westside Neighborhood School,,,50 (Demo Only),"Lot - if visitor spots are available, otherwise street",Yes,,,https://docs.google.com/document/d/1wQevQjZ9edq77gsjFX9X8PhYziY9WVf98Ah7BbY2BHA/edit?usp=drive_link,,,,No,,,Catie,"Please send all invoices directly to Tanya Paxton at tpaxton@wns-la.org and cc brooke. Will pay livescan cost of one Professor per session.  (not reimbursable, as they pay for it at the time of the livescan)",Science,PK,Tuesday,3:10 PM,1/29/1900,20,0,7,12,Science,PK,Tuesday,3:45 PM,1/29/1900,20,0,7,12,Engineering,PK,Friday,3:10 PM,1/29/1900,20,0,7,12,Engineering,PK,Friday,3:45 PM,1/29/1900,20,0,7,12,,,,,,,,,,,,,,,,,,
3076,VALLEY VIEW,Valley View Elementary School,No,Yes,School,(323) 851-0020,6921 Woodrow Wilson Dr,Los Angeles,CA,90068,Central LA,Laura,Coordinator,212-683-0286,lroginski84@gmail.com,,250,Yes,,39,,No,Per Student,Weekly,39,No,No,No,,Yes,https://drive.google.com/drive/u/1/folders/1q3CfJk8TXo8JojBdPHKpTW1oKdMDDJBk,,Yes,professoregghead.com/register,Yes,,150,Park on Woodrow Wilson Avenue - this is the entrance to the school,Yes,,,https://docs.google.com/document/d/e/2PACX-1vQS4iTuQkt_nJwLGy5exapB6vxrJOBttR1MCa36-Hbfu1GKPKWpNkHkWmCF0UKpzilTF2DdUZ8RWcLO/pub,,,No,Yes,10,Follow LAUSD Calendar: http://www.valleyviewelementary.org/calendar,Sam,,Engineering,TK-5,Tuesday,1:30 PM,60,20,,8,15,Science,TK-5,Thursday,2:30 PM,60,20,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,ERROR,Error Input,No,No,,,,,,,Online,,,,,,,,,,,No,,,,,No,,,,,,,,,,,,Yes,,,,,,,,,,Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5021,JTD,John Thomas Dye School,Yes,No,School,(310) 476-2811,11414 Chalon Rd,Los Angeles,CA,90049,West LA,Sigita,Community Manager,310-476-2811,snewsom@jtdschool.org,,200,No,,,,No,Per Student,,,No,No,No,,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1MF4Pl_ylac6eAn2bL1mdCwWiPKq1QucPYnzihgBsFGE/edit?usp=drive_link,,,No,No,,,Catie,,Science,K-3,Wednesday,3:20 PM,2/28/1900,22,0,8,15,Engineering,K-3,Friday,3:20 PM,2/28/1900,22,0,7,15,Science,K-3,M-F,9:30 AM,5/29/1900,359.8,,0,15,Science,K-3,M-F,12:30 PM,5/29/1900,359.8,,0,15,,,,,,,,,,,,,,,,,,
1246,WONDERSTARS,Wonderstars Preschool,No,Yes,School,3236449380,"3031 Beverly Blvd., 1st Floor Suite B",Los Angeles,CA,90057,Central LA,Abbi,Coordinator,,aatchison@wonderstars.info,,100,Yes,,,,No,,,,No,No,No,,No,,,Yes,,No,,99,,Yes,,,,,,No,Yes,,,Sam,,Science,PK,Thursday,3:00 PM,45,15,0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,CIRCLE VIEW,Circle View Elementary School,No,Yes,School,(714) 893-5035,"6261 Hooker Dr, Huntington Beach",Huntington Beach,CA,92647,North OC,Tiffanie and Crystal,,714-293-6981,cvptoevents@gmail.com,,482,Yes,,,,No,Per Student,Weekly,,No,No,No,,Yes,https://drive.google.com/open?id=1-MemC58P4WoGm38s9gDB1KmeoIxyxijI,,Yes,,,,Digital Only,,Yes,,,https://docs.google.com/document/d/1J7HE32-vt8oJ99MA2Gms3L3IQiMXq3oL5IRiGILDUsM/edit?usp=drive_link,,,No,No,,,Catie,,Science,K-3,Wednesday,12:20 PM,115,19,0,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,COMMUNITY MAGNET,Community Magnet Charter School,No,No,School,(310) 476-2281,11301 Bellagio Rd,Los Angeles,CA,90049,West LA,Mike,Coordinator,310-365-2666,mike.stallings@primetimesportscamp.com,Primetime,300,Yes,,,,No,Per Student,Percentage,,No,No,No,,No,,,Yes,ptsc.campbrainregistration.com,,,200,,Yes,,,,,,No,No,,,Sam,cc kathryn.durham@teamprimetime.org,Science,K-3,Tuesday,1:40 PM,60,13,0,6,15,Engineering,K-3,Thursday,2:40 PM,60,13,0,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
